"","totalDelay"
"1725",18.1107702762748
"1726",5.56776436283002
"1727",NA
"1728",NA
"1729",NA
"1730",NA
"1731",4.47213595499958
"1732",NA
"1733",4
"1734",2.64575131106459
"1735",NA
"1736",8.54400374531753
"1737",2.23606797749979
"1738",NA
"1739",0
"1740",NA
"1741",3.46410161513775
"1742",2.64575131106459
"1743",NA
"1744",NA
"1745",NA
"1746",NA
"1747",NA
"1748",2.64575131106459
"1749",NA
"1750",1.4142135623731
"1751",NA
"1752",NA
"1753",NA
"1754",13.3790881602597
"1755",NA
"1756",10.6770782520313
"1757",NA
"1758",10.295630140987
"1759",3.60555127546399
"1760",NA
"1761",7.68114574786861
"1762",7.21110255092798
"1763",NA
"1764",6.85565460040104
"1765",4
"1766",NA
"1767",4.69041575982343
"1768",4.12310562561766
"1769",3.87298334620742
"1770",3.3166247903554
"1771",3.60555127546399
"1772",NA
"1773",9.1104335791443
"1774",NA
"1775",NA
"1776",NA
"1777",3.87298334620742
"1778",5.65685424949238
"1779",NA
"1780",NA
"1781",NA
"1782",NA
"1783",NA
"1784",NA
"1785",NA
"1786",NA
"1787",NA
"1788",5.29150262212918
"1789",NA
"1790",NA
"1791",NA
"1792",NA
"1793",NA
"1794",NA
"1795",NA
"1796",NA
"1797",1.4142135623731
"1798",NA
"1799",3.16227766016838
"1800",NA
"1801",NA
"1802",NA
"1803",13
"1804",NA
"1805",3.16227766016838
"1806",NA
"1807",NA
"1808",NA
"1809",NA
"1810",NA
"1811",NA
"1812",NA
"1813",6.78232998312527
"1814",NA
"1815",NA
"1816",NA
"1817",NA
"1818",NA
"1819",6.78232998312527
"1820",NA
"1821",3.46410161513775
"1822",NA
"1823",NA
"1824",NA
"1825",NA
"1826",7.68114574786861
"1827",NA
"1828",4.24264068711928
"1829",10
"1830",NA
"1831",NA
"1832",NA
"1833",5
"1834",NA
"1835",NA
"1836",14.247806848775
"1837",NA
"1838",NA
"1839",NA
"1840",NA
"1841",10.8627804912002
"1842",NA
"1843",NA
"1844",NA
"1845",7.87400787401181
"1846",NA
"1847",3.74165738677394
"1848",1
"1849",NA
"1850",NA
"1851",NA
"1852",12.7671453348037
"1853",4.89897948556636
"1854",3.16227766016838
"1855",6.70820393249937
"1856",NA
"1857",8.42614977317636
"1858",2.23606797749979
"1859",4
"1860",3.3166247903554
"1861",8.66025403784439
"1862",NA
"1863",NA
"1864",6.32455532033676
"1865",5.19615242270663
"1866",17.0293863659264
"1867",5.47722557505166
"1868",9.59166304662544
"1869",4.47213595499958
"1870",NA
"1871",7.74596669241483
"1872",6.08276253029822
"1873",2.64575131106459
"1874",10.770329614269
"1875",NA
"1876",NA
"1877",5.74456264653803
"1878",NA
"1879",11.7046999107196
"1880",12.4096736459909
"1881",NA
"1882",NA
"1883",NA
"1884",NA
"1885",NA
"1886",15.1986841535707
"1887",NA
"1888",NA
"1889",NA
"1890",5
"1891",NA
"1892",2.23606797749979
"1893",23.7276210354093
"1894",4
"1895",NA
"1896",NA
"1897",NA
"1898",NA
"1899",NA
"1900",NA
"1901",4.79583152331272
"1902",NA
"1903",NA
"1904",7.34846922834953
"1905",0
"1906",3.74165738677394
"1907",NA
"1908",NA
"1909",0
"1910",NA
"1911",5.47722557505166
"1912",6.2449979983984
"1913",3
"1914",NA
"1915",NA
"1916",NA
"1917",9.21954445729289
"1918",NA
"1919",4.47213595499958
"1920",NA
"1921",NA
"1922",NA
"1923",3.3166247903554
"1924",0
"1925",NA
"1926",NA
"1927",6.40312423743285
"1928",NA
"1929",NA
"1930",NA
"1931",3.74165738677394
"1932",12.2474487139159
"1933",3
"1934",NA
"1935",2.23606797749979
"1936",NA
"1937",6.40312423743285
"1938",3.16227766016838
"1939",3
"1940",NA
"1941",NA
"1942",3.60555127546399
"1943",NA
"1944",NA
"1945",NA
"1946",NA
"1947",NA
"1948",NA
"1949",1
"1950",4
"1951",7.68114574786861
"1952",4
"1953",4.47213595499958
"1954",3.87298334620742
"1955",11.0905365064094
"1956",3.60555127546399
"1957",5.47722557505166
"1958",5.47722557505166
"1959",4
"1960",NA
"1961",0
"1962",8.12403840463596
"1963",NA
"1964",NA
"1965",2.44948974278318
"1966",4.79583152331272
"1967",NA
"1968",NA
"1969",NA
"1970",1
"1971",NA
"1972",NA
"1973",NA
"1974",NA
"1975",NA
"1976",NA
"1977",NA
"1978",NA
"1979",NA
"1980",3.3166247903554
"1981",NA
"1982",5.09901951359278
"1983",NA
"1984",NA
"1985",NA
"1986",8.88819441731559
"1987",NA
"1988",2.64575131106459
"1989",NA
"1990",5.09901951359278
"1991",NA
"1992",5.74456264653803
"1993",NA
"1994",NA
"1995",NA
"1996",5.47722557505166
"1997",NA
"1998",12.7671453348037
"1999",NA
"2000",10.3923048454133
"2001",7
"2002",7.34846922834953
"2003",5.56776436283002
"2004",NA
"2005",NA
"2006",NA
"2007",NA
"2008",NA
"2009",NA
"2010",NA
"2011",NA
"2012",3
"2013",NA
"2014",NA
"2015",7.21110255092798
"2016",4.69041575982343
"2017",NA
"2018",NA
"2019",NA
"2020",NA
"2021",NA
"2022",NA
"2023",3.46410161513775
"2024",NA
"2025",NA
"2026",11.2694276695846
"2027",NA
"2028",6
"2029",11.3578166916005
"2030",NA
"2031",NA
"2032",NA
"2033",0
"2034",9.64365076099295
"2035",10
"2036",NA
"2037",2.82842712474619
"2038",2.44948974278318
"2039",5.91607978309962
"2040",2.64575131106459
"2041",NA
"2042",NA
"2043",5.74456264653803
"2044",NA
"2045",4.24264068711928
"2046",0
"2047",3
"2048",0
"2049",NA
"2050",0
"2051",NA
"2052",NA
"2053",4.24264068711928
"2054",1.4142135623731
"2055",8.83176086632785
"2056",7.87400787401181
"2057",NA
"2058",6.16441400296898
"2059",NA
"2060",16.8819430161341
"2061",8.30662386291807
"2062",NA
"2063",NA
"2064",3.60555127546399
"2065",5
"2066",NA
"2067",0
"2068",6.2449979983984
"2069",NA
"2070",NA
"2071",5.65685424949238
"2072",2.23606797749979
"2073",3
"2074",NA
"2075",7
"2076",NA
"2077",NA
"2078",NA
"2079",3.60555127546399
"2080",NA
"2081",0
"2082",2.23606797749979
"2083",0
"2084",0
"2085",NA
"2086",NA
"2087",0
"2088",8.06225774829855
"2089",2.23606797749979
"2090",1.73205080756888
"2091",3.46410161513775
"2092",NA
"2093",8.36660026534076
"2094",2.82842712474619
"2095",NA
"2096",10.0498756211209
"2097",NA
"2098",2.82842712474619
"2099",5.8309518948453
"2100",2.23606797749979
"2101",NA
"2102",2.23606797749979
"2103",NA
"2104",3.87298334620742
"2105",2.23606797749979
"2106",NA
"2107",NA
"2108",0
"2109",2.23606797749979
"2110",0
"2111",7.54983443527075
"2112",NA
"2113",5.65685424949238
"2114",0
"2115",NA
"2116",0
"2117",8.36660026534076
"2118",NA
"2119",NA
"2120",2
"2121",NA
"2122",2.44948974278318
"2123",0
"2124",NA
"2125",NA
"2126",10.816653826392
"2127",NA
"2128",NA
"2129",NA
"2130",NA
"2131",NA
"2132",NA
"2133",7.21110255092798
"2134",NA
"2135",3.60555127546399
"2136",NA
"2137",4.35889894354067
"2138",NA
"2139",NA
"2140",NA
"2141",11.13552872566
"2142",NA
"2143",NA
"2144",NA
"2145",NA
"2146",NA
"2147",NA
"2148",NA
"2149",NA
"2150",NA
"2151",NA
"2152",1
"2153",1.73205080756888
"2154",NA
"2155",NA
"2156",9.8488578017961
"2157",NA
"2158",NA
"2159",NA
"2160",2.44948974278318
"2161",NA
"2162",0
"2163",NA
"2164",NA
"2165",NA
"2166",NA
"2167",NA
"2168",NA
"2169",NA
"2170",NA
"2171",1
"2172",3.3166247903554
"2173",NA
"2174",2.64575131106459
"2175",NA
"2176",NA
"2177",NA
"2178",NA
"2179",9.21954445729289
"2180",NA
"2181",NA
"2182",NA
"2183",NA
"2184",NA
"2185",5.56776436283002
"2186",NA
"2187",NA
"2188",NA
"2189",5.47722557505166
"2190",NA
"2191",5
"2192",2
"2193",NA
"2194",NA
"2195",7.81024967590665
"2196",NA
"2197",NA
"2198",NA
"2199",1.73205080756888
"2200",NA
"2201",1
"2202",0
"2203",2.23606797749979
"2204",NA
"2205",2.23606797749979
"2206",4.58257569495584
"2207",NA
"2208",3.46410161513775
"2209",NA
"2210",4.79583152331272
"2211",3.74165738677394
"2212",3.87298334620742
"2213",NA
"2214",NA
"2215",2
"2216",7.14142842854285
"2217",NA
"2218",NA
"2219",NA
"2220",NA
"2221",NA
"2222",2.44948974278318
"2223",NA
"2224",4.12310562561766
"2225",NA
"2226",NA
"2227",NA
"2228",0
"2229",NA
"2230",NA
"2231",NA
"2232",8.77496438739212
"2233",2.82842712474619
"2234",17.4928556845359
"2235",NA
"2236",2.82842712474619
"2237",NA
"2238",2.82842712474619
"2239",NA
"2240",NA
"2241",14.8660687473185
"2242",NA
"2243",NA
"2244",NA
"2245",1.4142135623731
"2246",4.69041575982343
"2247",6.557438524302
"2248",NA
"2249",NA
"2250",8.30662386291807
"2251",NA
"2252",NA
"2253",2.23606797749979
"2254",NA
"2255",NA
"2256",NA
"2257",NA
"2258",3.3166247903554
"2259",NA
"2260",NA
"2261",NA
"2262",NA
"2263",NA
"2264",NA
"2265",NA
"2266",NA
"2267",0
"2268",3.87298334620742
"2269",NA
"2270",NA
"2271",0
"2272",NA
"2273",NA
"2274",NA
"2275",NA
"2276",1.4142135623731
"2277",NA
"2278",4.47213595499958
"2279",NA
"2280",NA
"2281",4.24264068711928
"2282",2.64575131106459
"2283",1
"2284",2.64575131106459
"2285",2.64575131106459
"2286",9.8488578017961
"2287",7.61577310586391
"2288",NA
"2289",0
"2290",NA
"2291",NA
"2292",2.64575131106459
"2293",NA
"2294",NA
"2295",NA
"2296",NA
"2297",4.12310562561766
"2298",NA
"2299",NA
"2300",NA
"2301",NA
"2302",NA
"2303",NA
"2304",NA
"2305",NA
"2306",NA
"2307",NA
"2308",5.47722557505166
"2309",3
"2310",1
"2311",3
"2312",NA
"2313",1
"2314",9.16515138991168
"2315",NA
"2316",NA
"2317",NA
"2318",2
"2319",8.83176086632785
"2320",NA
"2321",4.69041575982343
"2322",NA
"2323",NA
"2324",NA
"2325",3.46410161513775
"2326",2.44948974278318
"2327",NA
"2328",6.2449979983984
"2329",NA
"2330",2.23606797749979
"2331",NA
"2332",3.46410161513775
"2333",7.07106781186548
"2334",NA
"2335",NA
"2336",NA
"2337",NA
"2338",NA
"2339",5
"2340",NA
"2341",NA
"2342",1.4142135623731
"2343",NA
"2344",NA
"2345",1
"2346",NA
"2347",NA
"2348",NA
"2349",NA
"2350",NA
"2351",2.44948974278318
"2352",NA
"2353",NA
"2354",2.82842712474619
"2355",NA
"2356",NA
"2357",14.3178210632764
"2358",NA
"2359",1.4142135623731
"2360",16.1864140562386
"2361",NA
"2362",7.21110255092798
"2363",NA
"2364",NA
"2365",1.73205080756888
"2366",NA
"2367",3.16227766016838
"2368",NA
"2369",0
"2370",8.06225774829855
"2371",NA
"2372",NA
"2373",NA
"2374",NA
"2375",NA
"2376",NA
"2377",NA
"2378",5.47722557505166
"2379",NA
"2380",NA
"2381",1.73205080756888
"2382",NA
"2383",NA
"2384",NA
"2385",4.47213595499958
"2386",NA
"2387",3.60555127546399
"2388",NA
"2389",NA
"2390",NA
"2391",6.2449979983984
"2392",NA
"2393",NA
"2394",NA
"2395",NA
"2396",2.44948974278318
"2397",NA
"2398",NA
"2399",6.48074069840786
"2400",NA
"2401",NA
"2402",NA
"2403",NA
"2404",2.23606797749979
"2405",1.4142135623731
"2406",6
"2407",NA
"2408",NA
"2409",8.12403840463596
"2410",0
"2411",NA
"2412",NA
"2413",NA
"2414",NA
"2415",NA
"2416",0
"2417",NA
"2418",NA
"2419",4
"2420",NA
"2421",NA
"2422",13.3041346956501
"2423",NA
"2424",NA
"2425",2
"2426",NA
"2427",NA
"2428",6.48074069840786
"2429",1
"2430",4
"2431",NA
"2432",NA
"2433",4
"2434",NA
"2435",2
"2436",2.23606797749979
"2437",NA
"2438",8.12403840463596
"2439",NA
"2440",NA
"2441",6.2449979983984
"2442",5.29150262212918
"2443",NA
"2444",NA
"2445",2.64575131106459
"2446",NA
"2447",8.12403840463596
"2448",NA
"2449",NA
"2450",NA
"2451",8.12403840463596
"2452",NA
"2453",NA
"2454",NA
"2455",NA
"2456",7.54983443527075
"2457",NA
"2458",NA
"2459",NA
"2460",NA
"2461",NA
"2462",NA
"2463",8.48528137423857
"2464",2.23606797749979
"2465",NA
"2466",NA
"2467",NA
"2468",3.3166247903554
"2469",NA
"2470",NA
"2471",NA
"2472",NA
"2473",0
"2474",NA
"2475",NA
"2476",NA
"2477",NA
"2478",NA
"2479",NA
"2480",NA
"2481",NA
"2482",NA
"2483",NA
"2484",3.60555127546399
"2485",NA
"2486",NA
"2487",NA
"2488",0
"2489",NA
"2490",NA
"2491",2.82842712474619
"2492",NA
"2493",NA
"2494",NA
"2495",NA
"2496",13.3041346956501
"2497",NA
"2498",2.23606797749979
"2499",NA
"2500",7.41619848709566
"2501",11.0905365064094
"2502",3.87298334620742
"2503",NA
"2504",4.69041575982343
"2505",0
"2506",NA
"2507",0
"2508",11.7473401244707
"2509",3.3166247903554
"2510",1.4142135623731
"2511",NA
"2512",NA
"2513",NA
"2514",NA
"2515",2.64575131106459
"2516",2.44948974278318
"2517",NA
"2518",NA
"2519",NA
"2520",NA
"2521",NA
"2522",NA
"2523",3.46410161513775
"2524",NA
"2525",6.6332495807108
"2526",4.58257569495584
"2527",1.73205080756888
"2528",NA
"2529",NA
"2530",NA
"2531",NA
"2532",NA
"2533",NA
"2534",6.78232998312527
"2535",NA
"2536",NA
"2537",NA
"2538",NA
"2539",2
"2540",3.60555127546399
"2541",0
"2542",8.77496438739212
"2543",NA
"2544",NA
"2545",NA
"2546",2.44948974278318
"2547",9.69535971483266
"2548",NA
"2549",0
"2550",NA
"2551",NA
"2552",11.8321595661992
"2553",NA
"2554",NA
"2555",9.59166304662544
"2556",5.3851648071345
"2557",NA
"2558",NA
"2559",NA
"2560",NA
"2561",10.7238052947636
"2562",NA
"2563",NA
"2564",NA
"2565",NA
"2566",NA
"2567",5.09901951359278
"2568",NA
"2569",1.73205080756888
"2570",NA
"2571",NA
"2572",4.79583152331272
"2573",NA
"2574",NA
"2575",6.16441400296898
"2576",12.0415945787923
"2577",NA
"2578",NA
"2579",10.816653826392
"2580",NA
"2581",3.60555127546399
"2582",NA
"2583",NA
"2584",3
"2585",2
"2586",NA
"2587",3.46410161513775
"2588",NA
"2589",NA
"2590",3.46410161513775
"2591",3.16227766016838
"2592",NA
"2593",2.44948974278318
"2594",5.74456264653803
"2595",NA
"2596",NA
"2597",NA
"2598",3
"2599",NA
"2600",15.0332963783729
"2601",2.82842712474619
"2602",NA
"2603",1.4142135623731
"2604",NA
"2605",3.3166247903554
"2606",1
"2607",3.3166247903554
"2608",NA
"2609",NA
"2610",NA
"2611",17.2336879396141
"2612",NA
"2613",NA
"2614",NA
"2615",4.24264068711928
"2616",NA
"2617",4.58257569495584
"2618",NA
"2619",5.74456264653803
"2620",NA
"2621",NA
"2622",7.07106781186548
"2623",11.7898261225516
"2624",NA
"2625",7.87400787401181
"2626",6.78232998312527
"2627",NA
"2628",5.8309518948453
"2629",3.16227766016838
"2630",6.08276253029822
"2631",NA
"2632",4.12310562561766
"2633",6.48074069840786
"2634",NA
"2635",NA
"2636",2.23606797749979
"2637",4.47213595499958
"2638",NA
"2639",0
"2640",NA
"2641",8.88819441731559
"2642",NA
"2643",3
"2644",NA
"2645",4.12310562561766
"2646",2.44948974278318
"2647",NA
"2648",4.24264068711928
"2649",NA
"2650",NA
"2651",NA
"2652",NA
"2653",3.74165738677394
"2654",NA
"2655",7.21110255092798
"2656",NA
"2657",6.08276253029822
"2658",NA
"2659",5.91607978309962
"2660",NA
"2661",6.08276253029822
"2662",NA
"2663",NA
"2664",NA
"2665",2.23606797749979
"2666",NA
"2667",5.29150262212918
"2668",NA
"2669",NA
"2670",NA
"2671",8.54400374531753
"2672",NA
"2673",5.3851648071345
"2674",NA
"2675",NA
"2676",NA
"2677",NA
"2678",NA
"2679",NA
"2680",NA
"2681",NA
"2682",NA
"2683",6.48074069840786
"2684",NA
"2685",5.8309518948453
"2686",8.18535277187245
"2687",NA
"2688",NA
"2689",3
"2690",3.60555127546399
"2691",NA
"2692",4.47213595499958
"2693",NA
"2694",NA
"2695",8.12403840463596
"2696",1.4142135623731
"2697",NA
"2698",NA
"2699",NA
"2700",NA
"2701",NA
"2702",NA
"2703",7.07106781186548
"2704",NA
"2705",NA
"2706",NA
"2707",NA
"2708",0
"2709",NA
"2710",NA
"2711",0
"2712",NA
"2713",NA
"2714",NA
"2715",6.16441400296898
"2716",NA
"2717",NA
"2718",NA
"2719",NA
"2720",8.71779788708135
"2721",NA
"2722",1.4142135623731
"2723",NA
"2724",2.23606797749979
"2725",2
"2726",NA
"2727",2.23606797749979
"2728",2.23606797749979
"2729",5.47722557505166
"2730",NA
"2731",3
"2732",0
"2733",NA
"2734",NA
"2735",NA
"2736",NA
"2737",8
"2738",NA
"2739",6.48074069840786
"2740",NA
"2741",NA
"2742",0
"2743",NA
"2744",NA
"2745",2.23606797749979
"2746",NA
"2747",NA
"2748",1.4142135623731
"2749",NA
"2750",NA
"2751",NA
"2752",7.54983443527075
"2753",2.64575131106459
"2754",12.9614813968157
"2755",NA
"2756",NA
"2757",1
"2758",NA
"2759",NA
"2760",NA
"2761",5
"2762",3.16227766016838
"2763",1.4142135623731
"2764",NA
"2765",NA
"2766",1.73205080756888
"2767",NA
"2768",NA
"2769",7.07106781186548
"2770",4.12310562561766
"2771",NA
"2772",0
"2773",NA
"2774",NA
"2775",NA
"2776",NA
"2777",NA
"2778",1.4142135623731
"2779",NA
"2780",NA
"2781",2.64575131106459
"2782",6.08276253029822
"2783",4.24264068711928
"2784",NA
"2785",NA
"2786",6.85565460040104
"2787",NA
"2788",12.0415945787923
"2789",3.60555127546399
"2790",13.856406460551
"2791",3.87298334620742
"2792",NA
"2793",NA
"2794",1.4142135623731
"2795",NA
"2796",NA
"2797",NA
"2798",NA
"2799",4.79583152331272
"2800",NA
"2801",1
"2802",3
"2803",NA
"2804",NA
"2805",6.40312423743285
"2806",NA
"2807",NA
"2808",NA
"2809",NA
"2810",0
"2811",NA
"2812",3
"2813",NA
"2814",4.35889894354067
"2815",NA
"2816",NA
"2817",1.4142135623731
"2818",7.41619848709566
"2819",NA
"2820",3.46410161513775
"2821",NA
"2822",NA
"2823",NA
"2824",NA
"2825",NA
"2826",NA
"2827",NA
"2828",NA
"2829",3.60555127546399
"2830",NA
"2831",NA
"2832",NA
"2833",NA
"2834",12.7671453348037
"2835",NA
"2836",NA
"2837",NA
"2838",NA
"2839",NA
"2840",NA
"2841",NA
"2842",NA
"2843",NA
"2844",NA
"2845",NA
"2846",2.44948974278318
"2847",NA
"2848",NA
"2849",NA
"2850",NA
"2851",3.87298334620742
"2852",6.92820323027551
"2853",2.82842712474619
"2854",9.79795897113271
"2855",NA
"2856",NA
"2857",NA
"2858",1.4142135623731
"2859",3.3166247903554
"2860",3.46410161513775
"2861",NA
"2862",4.12310562561766
"2863",5.19615242270663
"2864",NA
"2865",NA
"2866",1.4142135623731
"2867",NA
"2868",NA
"2869",NA
"2870",NA
"2871",NA
"2872",11.7898261225516
"2873",NA
"2874",NA
"2875",5.3851648071345
"2876",3
"2877",NA
"2878",NA
"2879",NA
"2880",NA
"2881",NA
"2882",5.91607978309962
"2883",1
"2884",NA
"2885",NA
"2886",NA
"2887",NA
"2888",NA
"2889",NA
"2890",1
"2891",NA
"2892",13.1529464379659
"2893",NA
"2894",NA
"2895",NA
"2896",NA
"2897",4.58257569495584
"2898",NA
"2899",NA
"2900",NA
"2901",2.64575131106459
"2902",NA
"2903",NA
"2904",NA
"2905",NA
"2906",NA
"2907",NA
"2908",10.816653826392
"2909",2.64575131106459
"2910",0
"2911",6.92820323027551
"2912",NA
"2913",NA
"2914",3.46410161513775
"2915",NA
"2916",7.07106781186548
"2917",NA
"2918",NA
"2919",NA
"2920",NA
"2921",NA
"2922",NA
"2923",4.24264068711928
"2924",3.3166247903554
"2925",NA
"2926",NA
"2927",NA
"2928",NA
"2929",NA
"2930",NA
"2931",NA
"2932",7
"2933",NA
"2934",11.6189500386223
"2935",NA
"2936",NA
"2937",NA
"2938",2.64575131106459
"2939",NA
"2940",NA
"2941",NA
"2942",NA
"2943",3.3166247903554
"2944",NA
"2945",NA
"2946",NA
"2947",3.46410161513775
"2948",NA
"2949",NA
"2950",NA
"2951",NA
"2952",6
"2953",NA
"2954",NA
"2955",NA
"2956",NA
"2957",NA
"2958",NA
"2959",7.34846922834953
"2960",NA
"2961",NA
"2962",1
"2963",NA
"2964",2.82842712474619
"2965",NA
"2966",NA
"2967",9.21954445729289
"2968",3.3166247903554
"2969",2.64575131106459
"2970",4.79583152331272
"2971",4.89897948556636
"2972",17.8044938147649
"2973",NA
"2974",NA
"2975",11.6619037896906
"2976",1
"2977",1.73205080756888
"2978",NA
"2979",NA
"2980",2.82842712474619
"2981",NA
"2982",7.87400787401181
"2983",NA
"2984",NA
"2985",16.6733320005331
"2986",NA
"2987",4.24264068711928
"2988",7.21110255092798
"2989",2.23606797749979
"2990",1
"2991",5.09901951359278
"2992",NA
"2993",NA
"2994",NA
"2995",NA
"2996",3.3166247903554
"2997",0
"2998",0
"2999",NA
"3000",4.24264068711928
"3001",NA
"3002",10.0498756211209
"3003",2.23606797749979
"3004",NA
"3005",1
"3006",NA
"3007",NA
"3008",NA
"3009",NA
"3010",NA
"3011",NA
"3012",1.73205080756888
"3013",NA
"3014",NA
"3015",NA
"3016",NA
"3017",NA
"3018",NA
"3019",9.21954445729289
"3020",4.24264068711928
"3021",NA
"3022",NA
"3023",NA
"3024",NA
"3025",0
"3026",NA
"3027",NA
"3028",NA
"3029",NA
"3030",NA
"3031",NA
"3032",NA
"3033",3.87298334620742
"3034",8.77496438739212
"3035",NA
"3036",NA
"3037",NA
"3038",NA
"3039",NA
"3040",NA
"3041",NA
"3042",NA
"3043",4.79583152331272
"3044",NA
"3045",8.71779788708135
"3046",NA
"3047",NA
"3048",NA
"3049",0
"3050",NA
"3051",NA
"3052",NA
"3053",NA
"3054",NA
"3055",2.64575131106459
"3056",1.73205080756888
"3057",NA
"3058",NA
"3059",NA
"3060",4.12310562561766
"3061",1
"3062",NA
"3063",NA
"3064",2.64575131106459
"3065",NA
"3066",NA
"3067",NA
"3068",NA
"3069",NA
"3070",NA
"3071",1.4142135623731
"3072",1
"3073",5.19615242270663
"3074",NA
"3075",NA
"3076",NA
"3077",0
"3078",9.8488578017961
"3079",NA
"3080",8.77496438739212
"3081",NA
"3082",13.7113092008021
"3083",NA
"3084",2.64575131106459
"3085",NA
"3086",NA
"3087",NA
"3088",NA
"3089",3.46410161513775
"3090",NA
"3091",12.8840987267251
"3092",NA
"3093",2.44948974278318
"3094",NA
"3095",NA
"3096",2.23606797749979
"3097",2.44948974278318
"3098",11.8743420870379
"3099",NA
"3100",NA
"3101",NA
"3102",NA
"3103",NA
"3104",3.60555127546399
"3105",NA
"3106",NA
"3107",NA
"3108",NA
"3109",NA
"3110",3.87298334620742
"3111",NA
"3112",NA
"3113",NA
"3114",1.73205080756888
"3115",9.9498743710662
"3116",NA
"3117",3.74165738677394
"3118",9.21954445729289
"3119",1.4142135623731
"3120",NA
"3121",NA
"3122",2
"3123",NA
"3124",NA
"3125",1.73205080756888
"3126",1.4142135623731
"3127",4
"3128",NA
"3129",2.44948974278318
"3130",11.3137084989848
"3131",NA
"3132",NA
"3133",NA
"3134",9.16515138991168
"3135",NA
"3136",NA
"3137",0
"3138",NA
"3139",NA
"3140",NA
"3141",NA
"3142",0
"3143",NA
"3144",NA
"3145",NA
"3146",5.74456264653803
"3147",14.422205101856
"3148",NA
"3149",NA
"3150",NA
"3151",NA
"3152",3.74165738677394
"3153",0
"3154",NA
"3155",NA
"3156",NA
"3157",1.73205080756888
"3158",NA
"3159",NA
"3160",NA
"3161",4.12310562561766
"3162",NA
"3163",2.44948974278318
"3164",NA
"3165",2.23606797749979
"3166",NA
"3167",10.1488915650922
"3168",5
"3169",3.46410161513775
"3170",14.560219778561
"3171",NA
"3172",NA
"3173",9.05538513813742
